"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=1_period='(0.606383-0.819149]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=1_period='(0.606383-0.819149]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","1.9863164864268373E-4","0.5","0.25","0.14249699334516033","0.3888888888888889","class=UP","0.1111111111111111","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=4_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.423006-0.540782]'_transfer='(0.551974-0.6875]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=7_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.423006-0.540782]'_transfer='(0.551974-0.6875]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=2_period='(0.414894-0.606383]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","1.1035091591260208E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=6_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.423006-0.540782]'_transfer='(0.551974-0.6875]'","6.621054954756124E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=3_period='(0.414894-0.606383]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","2.4277201500772457E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=4_period='(0.414894-0.606383]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","1.5449128227764292E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=6_period='(0.606383-0.819149]'_nswprice='(0.077804-inf)'_nswdemand='(0.559135-inf)'_vicprice='(0.003468-inf)'_vicdemand='(0.540782-inf)'_transfer='(0.6875-inf)'","1.1035091591260208E-4","0.5","0.25","0.051298917604257706","0.3","class=DOWN","0.2","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=5_period='(0.414894-0.606383]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","2.4277201500772457E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=7_period='(0.606383-0.819149]'_nswprice='(0.077804-inf)'_nswdemand='(0.559135-inf)'_vicprice='(0.003468-inf)'_vicdemand='(0.540782-inf)'_transfer='(0.6875-inf)'","1.1035091591260208E-4","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.026747-0.442967]'_day=7_period='(0.606383-0.819149]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","6.621054954756124E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=7_period='(0.606383-0.819149]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","8.828073273008165E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=6_period='(0.414894-0.606383]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","6.621054954756124E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=1_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","8.828073273008165E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=1_period='(0.819149-inf)'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","2.4277201500772457E-4","0.5","0.25","0.16322382874082","0.4090909090909091","class=UP","0.09090909090909091","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=1_period='(0.819149-inf)'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=2_period='(0.819149-inf)'_nswprice='(0.077804-inf)'_nswdemand='(0.559135-inf)'_vicprice='(0.003468-inf)'_vicdemand='(0.540782-inf)'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=1_period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","2.4277201500772457E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=7_period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","8.828073273008165E-5","0.5","0.25","0.12824729401064425","0.375","class=UP","0.125","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=7_period='(0.606383-0.819149]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","2.4277201500772457E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=7_period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=1_period='(0.819149-inf)'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=2_period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","2.8691238137276535E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=1_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=5_period='(0.819149-inf)'_nswprice='(0.077804-inf)'_nswdemand='(0.559135-inf)'_vicprice='(0.003468-inf)'_vicdemand='(0.540782-inf)'_transfer='(0.6875-inf)'","4.4140366365040824E-5","0.5","0.25","0.0","0.25","class=UP","0.25","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=4_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=3_period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","3.531229309203266E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=3_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=4_period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","3.0898256455528584E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=5_period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","3.0898256455528584E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=6_period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","1.9863164864268373E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=7_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","1.1035091591260208E-4","0.5","0.25","0.051298917604257706","0.3","class=DOWN","0.2","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=7_period='(0.819149-inf)'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","6.621054954756124E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=7_period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","1.1035091591260208E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=7_period='(0.819149-inf)'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","2.8691238137276535E-4","0.5","0.25","0.21703388217185957","0.46153846153846156","class=DOWN","0.038461538461538464","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=6_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","4.4140366365040824E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=2_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=1_period='(0.414894-0.606383]'_nswprice='(0.056848-0.077804]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.003067-0.003466]'_vicdemand='(-inf-0.335448]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=1_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","3.751931141028471E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=7_period='(0.414894-0.606383]'_nswprice='(-inf-0.03223]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(-inf-0.414693]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=3_period='(-inf-0.202128]'_nswprice='(-inf-0.03223]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.423006-0.540782]'_transfer='(-inf-0.414693]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=2_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","1.5449128227764292E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=7_period='(0.202128-0.414894]'_nswprice='(0.056848-0.077804]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.003067-0.003466]'_vicdemand='(-inf-0.335448]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=3_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","2.8691238137276535E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=3_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","1.1035091591260208E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=2_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=5_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=5_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=4_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","2.4277201500772457E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=4_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","6.621054954756124E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=4_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=5_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","2.64842198190245E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=6_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=6_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","6.621054954756124E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(-inf-0.026747]'_day=7_period='(0.819149-inf)'_nswprice='(0.03223-0.043518]'_nswdemand='(0.559135-inf)'_vicprice='(0.003466-0.003468]'_vicdemand='(0.422877-0.423006]'_transfer='(0.414693-0.415132]'","1.324210990951225E-4","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=2_period='(0.202128-0.414894]'_nswprice='(-inf-0.03223]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.423006-0.540782]'_transfer='(-inf-0.414693]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=6_period='(0.606383-0.819149]'_nswprice='(-inf-0.03223]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(-inf-0.414693]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=7_period='(0.414894-0.606383]'_nswprice='(0.056848-0.077804]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.003067-0.003466]'_vicdemand='(-inf-0.335448]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=7_period='(0.606383-0.819149]'_nswprice='(-inf-0.03223]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(-inf-0.414693]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=7_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","4.4140366365040824E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=3_period='(0.202128-0.414894]'_nswprice='(0.056848-0.077804]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(0.551974-0.6875]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.889275-inf)'_day=2_period='(0.202128-0.414894]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","6.621054954756124E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=2_period='(0.202128-0.414894]'_nswprice='(0.043518-0.056848]'_nswdemand='(0.276331-0.397129]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.335448-0.422877]'_transfer='(0.6875-inf)'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.442967-0.471594]'_day=5_period='(0.202128-0.414894]'_nswprice='(-inf-0.03223]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.423006-0.540782]'_transfer='(-inf-0.414693]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=2_period='(0.819149-inf)'_nswprice='(-inf-0.03223]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.002058-0.003067]'_vicdemand='(-inf-0.335448]'_transfer='(-inf-0.414693]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=DOWN","0.0","class=UP"
"date_day_period_nswprice_nswdemand_vicprice_vicdemand_transfer_class","date='(0.471594-0.889275]'_day=5_period='(0.202128-0.414894]'_nswprice='(-inf-0.03223]'_nswdemand='(0.397129-0.481628]'_vicprice='(0.002058-0.003067]'_vicdemand='(0.423006-0.540782]'_transfer='(-inf-0.414693]'","2.2070183182520412E-5","0.5","0.25","0.2564945880212885","0.5","class=UP","0.0","class=DOWN"
